,transect_id,country_id,continent,country_name,changerate,changerate_unc,flag_sandy,no_shorelines,dt_annual,dist_annual,RMSE,outliers_1,outliers_2,Timespan,intercept,intercept_unc,Start_lon,Start_lat,Intersect_lon,Intersect_lat,End_lon,End_lat,coastline_idint,no_sedcomp,low_detect_shlines,err_changerate,err_timespan,color_cr,color_sandy
1868,BOX_187_120_65,NLD,Europe,Netherlands,-0.56,0.2047388952921644,other,35.0,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 9.0, 10.0, 11.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[414.569106340199, 618.5270423394859, 592.5612206467308, 654.3858998022932, 591.491769824311, 589.6481575648723, 594.9370266289761, 600.7248233990583, 595.5931202854022, 589.8066679436927, 589.5672689838406, 601.0636511091674, 589.4122243219213, 589.4005178432502, 597.3257260587734, 594.2384010295514, 621.3525680581536, 609.2122652355225, 596.3449138112167, 587.7155485976068, 579.246310691, 589.3474991855046, 588.4678136878007, 581.1071383130649, 576.3957435494189, 587.7382445003492, 589.6827811975326, 588.8555480663043, 589.3698842766951, 594.3358194209992, 595.0509038528592, 590.5649982153343, 585.720213143944, 593.0410544725795, 588.4750123200423]",12.368397237985716,[],[0],36.0,605.9458302163888,4.620721140967943,5.87518727268,53.4544045358,5.87744908322,53.4492274202,5.87971115109,53.4440497155,20357.0,1.0,1.0,1.0,1.0,red,lightgrey
1869,BOX_187_120_66,NLD,Europe,Netherlands,-0.14,0.0993713479419711,other,34.0,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 9.0, 10.0, 11.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[497.5130283750072, 617.1960584044383, 615.3867402557491, 621.6463662119181, 603.2098873006075, 605.5236134809677, 606.9550909712157, 628.3219861359894, 613.6456313967908, 603.7699682203596, 603.7319628602719, 608.3893419544518, 607.9864285315462, 606.7123552478591, 615.0245719956741, 609.6407478002319, 720.8745809104432, 615.2337546513016, 608.0892084123233, 607.004832158723, 609.5558477508918, 607.9285303432746, 601.3984513534912, 599.0272883366906, 599.0283067854938, 615.0801875653199, 611.9102616081319, 607.3853979789367, 611.5803994840458, 615.2337546513016, 613.3229531053686, 606.6681528603062, 608.158936143445, 605.8912703985504]",5.990718488519512,[16],[0],36.0,612.4969980197134,2.2603568753413064,5.878369889859999,53.4550484979,5.88169745137,53.4500796408,5.88502531212,53.445110337,20357.0,1.0,1.0,1.0,1.0,red,lightgrey
1870,BOX_187_120_67,NLD,Europe,Netherlands,-0.64,0.2259325863194132,other,34.0,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 9.0, 10.0, 11.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[649.5022202216785, 667.8766966222347, 655.2463371511544, 658.6789624747552, 651.0729374557111, 651.0055502658234, 651.0055502658234, 635.7465087113359, 657.6945938182783, 646.8675806260864, 651.2185051603296, 641.0610286049812, 646.9112047207069, 644.4202074761087, 513.1644685432783, 622.0869038544718, 658.8724211712105, 659.3133937340966, 648.0628452674067, 637.3174060221502, 653.159157240401, 647.238349247465, 602.4653984577501, 583.1375580806307, 484.2939197757227, 657.64677210093, 651.832152011933, 603.704967828409, 648.3861107652164, 654.5584740726259, 649.2620723596734, 630.1215266820111, 617.8705651062364, 618.4185846188261]",14.016493569414065,"[14, 24]",[22],37.0,656.2900194036529,4.989034056476407,5.88254192094,53.4560392346,5.88586950456,53.4510704604,5.88919734321,53.4461013055,20357.0,1.0,1.0,1.0,1.0,red,lightgrey
1871,BOX_187_120_68,NLD,Europe,Netherlands,-0.14,0.0805424444581435,other,34.0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 8.0, 9.0, 10.0, 11.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[713.7385309463828, 698.0489691193012, 702.4310275339765, 693.9336408227239, 697.6857856426726, 697.7305099460758, 1069.6475973719753, 698.9654256459137, 706.2805977341227, 691.2076933523498, 697.0954659084272, 693.5670280141494, 697.6823325484709, 702.3156130567346, 687.949581371597, 694.9069904599742, 722.0394301723536, 706.4670189931693, 698.8249136151236, 696.4174430999055, 697.6857856426726, 696.612399020951, 687.6555090739358, 690.5858981921104, 665.4429292732134, 697.6835986783261, 696.612399020951, 697.2283937601186, 697.5882650237596, 697.6708186017796, 697.0926453302458, 696.4071283144959, 696.4177553436477, 696.085589485027]",4.8078843053437,[6],"[15, 23]",36.0,700.1829814934006,1.8167748766154488,5.886713952030001,53.45702994810001,5.890041544400001,53.4520612769,5.8933693743,53.4470922509,20357.0,1.0,1.0,1.0,1.0,red,lightgrey
1872,BOX_187_120_69,NLD,Europe,Netherlands,0.21,0.5883278626549828,sand,16.0,"[1.0, 3.0, 6.0, 9.0, 10.0, 11.0, 15.0, 19.0, 20.0, 22.0, 25.0, 27.0, 30.0, 33.0, 36.0, 37.0]","[576.9056627831417, 617.4643558462425, 587.0212005417784, 615.278760492353, 672.44462285078, 606.7243208014553, 611.2079025772656, 663.0556549014663, 522.6087142026585, 600.7780934065476, 643.8602974144941, 609.3494403139168, 598.0269822912387, 615.4663877477008, 608.9311786357501, 617.7214095483994]",24.79188200551013,[],[8],36.0,612.3663244211548,13.090350648192857,5.89514013191,53.4616392246,5.89429952919,53.4669636384,5.89345903008,53.472287396000006,20357.0,1.0,1.0,1.0,1.0,green,brown
1873,BOX_187_120_70,NLD,Europe,Netherlands,0.25,0.3864721396973741,sand,27.0,"[1.0, 3.0, 4.0, 6.0, 7.0, 9.0, 10.0, 11.0, 12.0, 15.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 27.0, 28.0, 30.0, 31.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[567.9832946172609, 615.910380325508, 588.2461980437273, 578.8206400046524, 670.2191244060955, 607.1933170461344, 723.257251461928, 607.3733998158117, 649.8477633913051, 604.8383577722099, 576.9118970070599, 628.8667955673284, 569.7891199470619, 618.1630009993063, 607.2718545069943, 595.4264796513376, 570.5111910659049, 627.7137107938997, 604.8941057841108, 601.800505756372, 637.3369788441814, 599.4477377418164, 605.6368915645463, 600.8239857716535, 594.7687706322422, 599.1235179934185, 603.889877569227]",19.95874689320624,[6],[4],36.0,597.2603852470097,9.106976476150336,5.890668261240001,53.4613890083,5.889827660730001,53.4667134395,5.88898715941,53.4720372424,20357.0,1.0,1.0,1.0,1.0,green,brown
1874,BOX_187_120_71,NLD,Europe,Netherlands,-0.31,0.5363902656471039,sand,28.0,"[0.0, 1.0, 3.0, 4.0, 6.0, 7.0, 9.0, 10.0, 11.0, 12.0, 15.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 27.0, 28.0, 30.0, 31.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[55.39291609532689, 548.4182296716909, 635.0402748490199, 583.6999530726995, 577.4391929432358, 666.4030513922454, 635.3452282241948, 696.8955713736909, 626.5135483224727, 646.9827359433881, 605.5170940242085, 592.2328291163117, 626.7804054167484, 627.5365635428086, 596.541995815481, 600.4264147965431, 602.0414313858231, 590.6812430522899, 641.0908898684721, 592.188419096944, 614.449447899597, 622.5212840121263, 608.5216478710976, 626.3243120891915, 620.5865629129032, 582.6727427561605, 604.6673195333607, 596.6753537741769]",29.15612978279216,[],[0],36.0,619.8324898613646,12.227659425383491,5.886196390569999,53.4611387906,5.88535579205,53.46646324050001,5.88451528874,53.4717870874,20357.0,1.0,1.0,1.0,1.0,red,brown
1875,BOX_187_120_72,NLD,Europe,Netherlands,-0.46,0.5129428829214548,sand,28.0,"[0.0, 1.0, 3.0, 4.0, 6.0, 7.0, 9.0, 10.0, 11.0, 12.0, 15.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 27.0, 28.0, 30.0, 31.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[28.255788978937257, 545.0229924052807, 632.9718305062627, 586.6527737744566, 590.2736032122384, 682.3441653406226, 646.1444935573774, 637.5326057171219, 628.7959494024294, 661.7946404752494, 608.3828603770377, 569.4118505106845, 626.856022053844, 600.2655617620177, 602.3838240680077, 614.0148491963929, 607.5855753068885, 589.6819238216669, 647.5278674029962, 600.6737911562177, 609.7286795976422, 617.1578214453037, 609.9823402887152, 624.4770297982943, 598.8010945523049, 586.1321364447642, 594.3362443393279, 587.8131028401548]",27.881621182157737,[],[0],36.0,620.6733468885068,11.693147616997766,5.8817245199,53.4608885713,5.880883923130001,53.4662130416,5.88004341807,53.4715369309,20357.0,1.0,1.0,1.0,1.0,red,brown
1876,BOX_187_120_73,NLD,Europe,Netherlands,-0.07,0.5297530394190861,sand,29.0,"[0.0, 1.0, 3.0, 4.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 15.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 27.0, 28.0, 30.0, 31.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[71.76556114214533, 544.7488214268998, 592.1386691417455, 577.0779972390787, 583.5138441517703, 585.7551881027857, 649.0340782561516, 656.3671864866918, 664.0728393224928, 616.3311405651776, 669.7544929011015, 609.2493546173994, 619.976527949202, 622.2010101840884, 557.1430552008535, 583.5827209901538, 614.0305127400569, 592.147691207499, 600.8485290371605, 645.8978516203024, 622.3162179042359, 596.8175895429613, 619.0441545898283, 608.7933471537749, 600.8485290371605, 614.2642534013396, 586.9628813075886, 601.7483466083172, 582.7672794397679]",29.46098035660877,[],[0],36.0,609.0719881141753,11.88576098901662,5.87725264923,53.46063835060001,5.87641205398,53.4659628426,5.8755715474,53.471286773,20357.0,1.0,1.0,1.0,1.0,red,brown
1877,BOX_187_120_74,NLD,Europe,Netherlands,0.46,0.6619831498901317,sand,29.0,"[0.0, 1.0, 3.0, 4.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 15.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 27.0, 28.0, 30.0, 31.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[77.71337274051403, 545.9827548173206, 607.3678822822467, 579.5382115248411, 585.4831409980859, 504.11887418818566, 635.1338770585941, 655.0091319226327, 688.2214225614753, 619.8520809501533, 647.486300181368, 608.4387560230771, 615.6511319634833, 628.620971453537, 598.7484454434638, 532.1724945055222, 606.8587034186921, 598.4344509154324, 627.2650124802576, 640.5800549076562, 654.804899936314, 607.1500341244763, 627.351780400692, 606.8435509596698, 589.9174237495333, 610.83800367913, 588.9425472455814, 628.815805822372, 598.6718067209872]",36.81467247452979,[],[0],36.0,599.4554055912948,14.852530988283537,5.872780778559999,53.4603881284,5.871940184600001,53.4657126436,5.87109967673,53.4710366136,20357.0,1.0,1.0,1.0,1.0,green,brown
1878,BOX_187_120_75,NLD,Europe,Netherlands,-0.33,0.3201588984207483,sand,29.0,"[0.0, 1.0, 3.0, 4.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 15.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 27.0, 28.0, 30.0, 31.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[76.55326545404726, 638.3383076249564, 588.0175852469903, 587.2465220276232, 591.3581359005656, 610.5981037579995, 625.8732830774424, 652.9537796545695, 648.2967971382985, 626.4429946308966, 635.8764867926234, 626.3891298596253, 599.6064467656117, 618.2893311780072, 603.6140846353286, 612.6574531261562, 626.5594664080232, 596.1440224994816, 604.3653100801029, 626.7207908151779, 616.1377539142057, 626.4515675881585, 629.4197593352546, 606.5379073031693, 599.6518109394548, 618.3085186800093, 588.1891805884849, 622.5259440076585, 588.7534651596221]",17.804901286495472,[],[0],36.0,621.2194063517563,7.183218914650468,5.86830890789,53.46013790470001,5.867468314990001,53.4654624446,5.86662780606,53.4707864527,20357.0,1.0,1.0,1.0,1.0,red,brown
1879,BOX_187_120_76,NLD,Europe,Netherlands,-1.12,0.5593336116539305,sand,29.0,"[0.0, 1.0, 3.0, 4.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 15.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 27.0, 28.0, 30.0, 31.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[92.12239135911645, 658.4806797432152, 589.801897634213, 595.9251610652544, 594.8274804348924, 648.1160138328983, 653.4105846638857, 643.9725184016843, 707.993624185023, 616.847320008659, 672.8418009922245, 599.1464206255179, 611.3334533952668, 646.0722048017465, 601.0736282217143, 603.2058875296785, 593.8273701291395, 585.6053853756716, 533.8715304333044, 585.8404153829188, 624.5092160053855, 603.0597436924375, 629.3017826213533, 612.5945064027774, 578.3531557623984, 619.1422726099505, 595.5847039198277, 615.5697515801214, 607.8847006256025]",31.106057438026685,[],[0],36.0,637.1760869161287,12.549442833288197,5.86383703722,53.4598876796,5.86299644515,53.46521224560001,5.8621559353900015,53.4705362903,20357.0,1.0,1.0,1.0,1.0,red,brown
1880,BOX_187_120_77,NLD,Europe,Netherlands,-1.06,0.4576181765945471,sand,29.0,"[0.0, 1.0, 3.0, 4.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 15.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 27.0, 28.0, 30.0, 31.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[86.09755149268854, 640.1362281558012, 619.1973200886833, 595.9312026372888, 593.3338874153693, 649.9969186962992, 628.2324572533307, 632.6262072059216, 718.0212842350297, 620.3251466504963, 668.4604583036978, 617.7577102798483, 611.2081623716123, 650.6096452320432, 615.7711281188925, 599.9415298163901, 598.2448175315886, 595.536389824117, 590.1355992473185, 612.3827178734228, 637.1680267913689, 588.7248231877917, 620.1532072142345, 620.8389429418916, 588.0489397164197, 604.2583497706612, 591.6192232857169, 604.5213406386904, 608.3653749561819]",25.449385687366902,[],[0],36.0,639.504752190248,10.267312612358666,5.85936516655,53.459637453,5.8585245750800015,53.4649620466,5.85768406472,53.470286126400005,20357.0,1.0,1.0,1.0,1.0,red,brown
1881,BOX_187_120_78,NLD,Europe,Netherlands,-0.51,0.4508081462952814,sand,29.0,"[0.0, 1.0, 3.0, 4.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 15.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 27.0, 28.0, 30.0, 31.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[107.62091324667323, 633.1891635892887, 600.2521388524051, 585.3623427506789, 588.8330882055558, 652.5395599203064, 644.178183378458, 617.8334915202271, 705.9911222615804, 617.9544428481888, 657.3165047668098, 606.4587433600226, 601.3445833759419, 646.1385552497617, 590.3597916314793, 602.5506314728831, 602.6494211761838, 596.7280790935728, 619.9747914981386, 625.8703745984802, 611.6854356749334, 583.5337570513323, 631.2937636143567, 619.6924994589862, 617.115701140928, 602.1352611019836, 620.0291564700684, 604.7431087281827, 612.7155833659601]",25.070661200400327,[],[0],36.0,627.7346875419066,10.1145203207871,5.85489329589,53.4593872249,5.854052704780001,53.4647118476,5.85321219405,53.4700359611,20357.0,1.0,1.0,1.0,1.0,red,brown
1882,BOX_187_120_79,NLD,Europe,Netherlands,-0.41,0.4940998754462007,sand,29.0,"[0.0, 1.0, 3.0, 4.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 15.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 27.0, 28.0, 30.0, 31.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[104.17735633382011, 645.579633399247, 612.2908349609698, 583.9875443565487, 586.1618687730838, 647.3943554956062, 644.2660878032069, 617.2621930307889, 704.5618225996058, 614.0844605239396, 647.2452039522376, 536.7758884220016, 604.6561337432383, 647.962265796446, 609.2675314330885, 609.5338144750564, 606.7181391258927, 605.3803279512373, 614.3477538840946, 605.0438335443638, 618.0991106589368, 601.7700487054718, 628.4791272640139, 614.6143899260778, 616.222846726991, 608.8943604076456, 617.8901377349495, 609.3325308852576, 614.9321325665362]",27.478231369479168,[],[0],36.0,624.8485855693268,11.085831213771158,5.85042142522,53.4591369953,5.84958083424,53.464461648500006,5.84874032338,53.4697857943,20357.0,1.0,1.0,1.0,1.0,red,brown
1883,BOX_187_120_80,NLD,Europe,Netherlands,0.04,0.4190463386919979,sand,31.0,"[0.0, 1.0, 3.0, 4.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 27.0, 28.0, 30.0, 31.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[83.93147744898785, 632.3293501348103, 610.8922030133203, 577.2429523413506, 587.6856533533821, 719.6560491710545, 965.6812655683501, 619.3289153666001, 637.4630177839995, 611.0860179744893, 632.3453347825364, 607.1684506024286, 587.1486199645058, 529.4917186226745, 586.3718026391804, 646.023664395276, 615.664641374995, 618.7568131090003, 609.944516277151, 603.7146065041939, 612.8803276462478, 615.6947478401894, 637.240494546381, 598.5317431810761, 614.3457327754819, 605.8149266801855, 579.8752482700563, 607.2274393876829, 608.6152376424556, 615.8339121814248, 607.6986231424414]",22.5080640525956,"[5, 6]",[0],36.0,606.8687170189993,9.485575110751077,5.845949554550001,53.4588867643,5.84510896348,53.4642114495,5.84426845272,53.469535626,20357.0,1.0,1.0,1.0,1.0,green,brown
1884,BOX_187_120_81,NLD,Europe,Netherlands,0.37,0.5727746854799508,sand,32.0,"[0.0, 1.0, 3.0, 4.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 27.0, 28.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[101.37848166841852, 643.2689428096958, 603.2086848373864, 592.0259584898304, 588.3575019742123, 633.3683925598008, 702.1453532297984, 643.8244112605972, 664.5406780721851, 602.965174486489, 622.0777626203791, 596.0039615219864, 578.9356661883519, 605.8702905310855, 583.4282219795549, 643.7414063182283, 553.3811539436192, 620.6972584165092, 605.3173254501988, 601.2344670694785, 608.594368515109, 606.7559078708799, 672.3859940598945, 598.3938003417677, 627.1704664414468, 610.7310928347514, 711.7591856467491, 635.742200917144, 622.3961781165918, 636.2896196914742, 625.9139527310007, 626.5153484721187]",33.051233169490345,[],[0],36.0,614.2877408666963,12.801019806767714,5.84147768388,53.4586365318,5.840637092490001,53.4639612504,5.839796582050001,53.4692854563,20357.0,1.0,1.0,1.0,1.0,green,brown
1885,BOX_187_120_82,NLD,Europe,Netherlands,0.84,0.4350235556595713,sand,32.0,"[0.0, 1.0, 3.0, 4.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 27.0, 28.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[71.33873250702767, 624.0688175312424, 611.4078335371312, 588.4378557336396, 583.9278295164643, 635.072227976065, 603.0825968411125, 610.7880204859893, 934.2095648862904, 608.7058960423573, 640.8179385279484, 594.0486515031527, 574.7910960776189, 605.8190172083556, 579.4868927250208, 654.3816029097727, 576.6665561414461, 618.1767321087855, 603.29619220291, 593.5142387388166, 583.2804138715545, 610.7330527821683, 593.0168997517395, 597.7577772548688, 621.8783127182413, 619.6989552323798, 699.6251428418004, 635.7495086131892, 641.727265589255, 632.9309725170962, 622.6416987858195, 632.1082874545227]",24.73499095194445,[8],[0],36.0,596.4136823055312,9.851146783121935,5.83700581321,53.4583862978,5.836165221259999,53.4637110513,5.83532471138,53.469035285,20357.0,1.0,1.0,1.0,1.0,green,brown
1886,BOX_187_120_83,NLD,Europe,Netherlands,1.05,0.5707440466742488,sand,31.0,"[0.0, 1.0, 3.0, 4.0, 6.0, 7.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 27.0, 28.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[96.14229537813256, 622.3804346950333, 608.1317716439505, 585.0035263054385, 578.8963057151229, 633.1532086906032, 618.0223414129607, 940.8302739819727, 607.5148082548216, 621.0900505601982, 601.7157362853795, 549.200778181923, 608.2090185800573, 605.0128005849427, 664.03772154089, 636.3178833976569, 606.1943862048328, 603.4318988709167, 593.7134011455022, 515.7208127000066, 626.1650575129482, 598.2812316499098, 609.4801868657748, 629.4858638477787, 625.3100946172146, 699.6918072982658, 600.9395208425976, 657.4886211990638, 651.7460006456868, 628.9012815511272, 639.4147308006012]",31.715214238445217,[7],[0],36.0,593.2675490158363,13.118125425980503,5.8325339425400005,53.45813606229999,5.8316933498,53.4634608522,5.83085284071,53.4687851123,20357.0,1.0,1.0,1.0,1.0,green,brown
1887,BOX_187_120_84,NLD,Europe,Netherlands,1.23,0.3840562449533886,sand,31.0,"[0.0, 1.0, 3.0, 4.0, 6.0, 7.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 27.0, 28.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[102.34375366285202, 617.6341738707861, 603.8574613565107, 588.9789400729296, 578.5578493671303, 635.7139384262465, 614.1228947105241, 935.9804774796302, 605.9562890549381, 637.1308312773374, 601.7503710532164, 577.1532963639008, 607.0982869098679, 607.2699908198358, 674.7871347041109, 625.3380708708074, 608.1192178713042, 607.136922237497, 597.247544744797, 594.5587938275997, 616.7080661228051, 610.6619409077013, 637.1472810055594, 631.4271860854332, 622.2865140026754, 679.6948710956975, 629.1156067089311, 663.5836960507226, 649.3082683973033, 631.8552706498697, 640.080503150161]",21.34131231150836,[7],[0],36.0,595.565380732427,8.827245588045841,5.828062071869999,53.4578858254,5.827221478119999,53.463210653100006,5.826380970040001,53.4685349382,20357.0,1.0,1.0,1.0,1.0,green,brown
1888,BOX_187_120_85,NLD,Europe,Netherlands,0.94,0.4470193871602671,sand,33.0,"[0.0, 1.0, 3.0, 4.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 27.0, 28.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[111.99290946623246, 635.1197927529815, 602.3650122987644, 594.638623637446, 576.5091851317941, 686.6675436724169, 619.1057011815548, 632.4518072586972, 933.4322405124883, 602.563955661757, 635.2022675465189, 619.0897937712998, 576.134082855552, 596.565356922047, 605.1789469175366, 605.8294412717224, 663.2362285617988, 632.238509575871, 605.0266587159608, 596.5156355642973, 602.975595694861, 600.5311262445359, 632.432228121192, 622.4682217435097, 630.7767339538229, 637.654716033953, 610.974844335543, 687.6060836718603, 628.9651822312785, 664.8796004888723, 643.7847059299361, 642.7137519393675, 644.6095039231591]",25.476891920145743,[8],[0],36.0,605.1280628917209,10.051284619038071,5.8235902012,53.457635587,5.8227496062,53.462960454,5.821909099369999,53.4682847625,20357.0,1.0,1.0,1.0,1.0,green,brown
